word,count,entity
australia,9,GPE
huang,2,PERSON
professor hamilton,10,
huang,2,PERSON
public speculation,1,
abc,4,ORG
political donations,1,
questionable connections,1,
senior federal politicians,1,
australia-china,3,
research institute,2,
professor hamilton,10,
beijing-backed,1,
propaganda outfit,1,
legitimate research institute,1,
ultimate objective,1,
ccp,6,ORG
[,1,
chinese communist party ],1,
australian,13,NORP
political circles,1,
academic freedom,1,
proper practice,1,
money hunger,1,
relevance deprivation syndrome,1,
valuable asset,1,
beijing,7,GPE
mr huang,1,PERSON
australian,13,NORP
chinese government,3,ORG
carr,1,PERSON
acri,2,ORG
optimistic view,1,
australia-china,3,
ccp,6,ORG
chinese-australian,1,NORP
professor hamilton,10,
national security-significant research —,1,
sensitive areas,1,
artificial intelligence,1,
computer engineering —,1,
australian,13,NORP
chinese military.silent,1,
invasion,2,
australian,13,NORP
liberal members,2,
parliamentary committee,1,
parliament intelligence oversight body,1,
parliamentary joint,1,
intelligence,1,
pjcis,1,
digital copy,1,
book.the release,1,
australian,13,NORP
entirety —,1,
parliamentary privilege —,1,
legal attack.while,1,
liberal members,2,
labor committee members,1,
australian,13,NORP
invasion,2,
mr turnbull,2,PERSON
foreign interference laws.the book release,1,
inflammatory act,1,
beijing,7,GPE
mr turnbull,2,PERSON
announcement.in,1,
professor hamilton,10,
curious relationship,1,
chinese christian churches,1,
australia,9,GPE
chinese communist party,1,ORG
christianity,1,NORP
chinese government reports,1,
chinese officials,1,
infiltrate overseas churches,1,
chinese congregations,1,
instruct cadres,1,
chinese churches,1,
ccp,6,ORG
concepts,1,
chineseness,1,WORK_OF_ART
canberra,1,GPE
chinese methodist church,1,
ccp,6,ORG
god,2,
xi jinping,1,PERSON
people republic,1,
china,9,GPE
great nation,1,
china,9,GPE
god,2,
plan,1,
chinese church pastors,1,
chinese government cadres,1,
professor hamilton,10,
church community,1,
social contacts,1,
chinese government ] assets,1,
chinese government,3,ORG
australia,9,GPE
australian-chinese,1,
writer association,1,
hamilton,3,PERSON
australian,13,NORP
melbourne,2,GPE
victoria,1,GPE
beijing,7,GPE
control,1,
australian,13,NORP
ccp,6,ORG
artistic license,1,
silent invasion,3,PERSON
allen,2,
unwin,2,
beijing,7,GPE
australia,9,GPE
melbourne,2,GPE
university press,1,
professor hamilton,10,
half-a-dozen books,1,
economics —,1,
ccp,6,ORG
public debate,2,
australia,9,GPE
] landmark,1,
chinese communist party campaign,1,
critical voices,1,
professor hamilton,10,
allen,2,
unwin,2,
chief executive,1,
robert gorman,1,PERSON
time.the book,1,
hardie grant,1,PERSON
sandy grant,1,PERSON
controversial memoir,1,
british intelligence officer,1,
peter wright,1,PERSON
british government,1,
grant,1,
abc,4,ORG
silent invasion,3,PERSON
chinese government,3,ORG
abc,4,ORG
york,1,
london,1,GPE
serious thorn,1,
chinese government side,1,
hamilton,3,PERSON
zealand prime,1,
jacinda ardern,1,PERSON
intelligence officers,1,
nz china,1,
anne-marie brady,1,PERSON
professor brady,1,
china,9,GPE
global influence,1,
magic weapons,1,PERSON
global waves,1,
china,9,GPE
nz,1,
government,1,ORG
year marks,1,
chinese migrant,1,
australia,2,GPE
historical connections,1,
indigenous,8,NORP
longstanding place,1,
chinese migrants,1,
aboriginal,9,PERSON
colonial persecution,1,
aboriginal,9,PERSON
australian,4,NORP
people ca n't,1,
jason wing,1,PERSON
abc,2,ORG
wing,4,PERSON
sydney-based,1,
biripi aboriginal,1,ORG
taree,1,GPE
mother side,1,
canton,1,GPE
guangdong,1,GPE
china,4,GPE
father ,1,
paternal grandfather,1,
stan wing,1,PERSON
australian,4,NORP
army major,1,
sydney,1,GPE
chinese migrant parents,1,
cabramatta,1,PERSON
chinese paper,1,
artworks,1,
abc,2,ORG
aboriginal born,1,
traditional chinese artforms,1,
aboriginal,9,PERSON
heritage —,1,
maternal grandfather,1,
bill irving,1,PERSON
wing,4,PERSON
rich relationship,1,
indigenous,8,NORP
australian,4,NORP
nation ,1,
untold past,1,
untold history,2,
success stories,1,
mark wang,1,PERSON
chinese museum,1,
melbourne,1,GPE
chinese men,1,
aboriginal,9,PERSON
chinese people,1,
wing,4,PERSON
mr wang,1,PERSON
strong cultural bond,1,
indigenous,8,NORP
chinese communities,1,
future artwork,1,
zhou xiaoping,1,PERSON
australia,2,GPE
melbourne.born,1,
china,4,GPE
zhou,5,PERSON
english,1,LANGUAGE
indigenous,8,NORP
alice,1,
new muse,1,
traditional style,1,
brush painting,1,
indigenous,8,NORP
arnhem land,1,ORG
kimberley,1,PERSON
aboriginal,9,PERSON
johnny bulunbulun,1,PERSON
zhou,5,PERSON
zhou,5,PERSON
indigenous,8,NORP
own art,1,
bulunbulun,1,PERSON
'm painting,1,
facilitating,1,
migrants —,1,
china,4,GPE
world —,1,
aboriginal,9,PERSON
uncle jack charles.the,1,
bunurong,1,GPE
welcome,1,
cultural awareness programs,1,
indigenous,8,NORP
migrant groups,1,
inclusive future,1,
victoria,1,GPE
immigration gate,2,
immigration gate,2,
cross-cultural awareness programs,1,
wing,4,PERSON
colonial attitudes,1,
indigenous,8,NORP
australian,3,NORP
sentiment echoes,1,
zhou,5,PERSON
work.from,1,
australian,3,NORP
aboriginal,9,PERSON
such criticism,1,
aboriginal,9,PERSON
australian,4,NORP
zhou,5,PERSON
marcia langton,1,PERSON
chair,1,
indigenous studies,1,
melbourne.professor langton,1,
problematic conceptions,1,
aboriginal,9,PERSON
white protectors.where,1,
indigenous australian,1,
untold history,2,
central place,1,
country stage.as,1,
chinese migration,1,
australian,3,NORP
china,4,GPE
asia,1,LOC
chinese-australian,1,NORP
beijing,5,GPE
tiananmen,4,ORG
canberra,1,ORG
friday.according,1,
guo jian,1,PERSON
tiananmen,4,ORG
square protester,1,
songzhuang,1,GPE
art colony,1,
eastern fringe,1,
beijing.another,1,
chinese-born australian,1,
recent work,1,
tiananmen-themed,1,
art installation.australia department,1,
consular officials,1,
mr guo,6,PERSON
chinese authorities,1,
mr guo,6,PERSON
mr guo,6,PERSON
china,2,GPE
mr guo,6,PERSON
detention,2,
june,2,
military crackdown,1,
pro-democracy protesters,1,
tiananmen,4,ORG
"1,000.china censors",1,
prominent liberal academics,1,
recent weeks,1,DATE
us-based,1,
china.mr guo,1,
detention,2,
stifle criticism,1,
years ago.china ,1,
ministry,1,
hong lei,1,PERSON
mr guo,6,PERSON
visa rules,1,
june,2,
australian guo jian,1,
temporary residence,1,
beijing,5,GPE
mr hong,1,PERSON
beijing,5,GPE
mr guo,6,PERSON
works,1,
beijing,5,GPE
large diorama,1,
tiananmen,4,ORG
pork.the anniversary,1,
troops shot,1,
beijing,5,GPE
china.however,1,
hong kong,1,GPE
chinese rule,1,
taiwan,1,GPE
china,2,GPE
own.chinese leaders,1,
correct path,1,
dissident writers,1,
liu di,1,PERSON
hu shigen,1,PERSON
xu youyu,1,PERSON
afp/reuters,1,
federal government ,1,
espionage laws,2,
political agenda,1,
chinese-australian,3,NORP
prime,1,
malcolm turnbull,1,PERSON
lucy,1,PERSON
red tie,1,
melbourne,1,PERSON
chinatown,1,
lunar,1,
new year celebrations.the,1,
mr turnbull,1,WORK_OF_ART
box hill —,1,GPE
large chinese population —,1,
new year,1,EVENT
red packets,1,
public.the visit,1,
local chinese language media,1,
australia,8,GPE
china.but,1,
australia,8,GPE
chinese communities,1,
country intelligence,1,
espionage laws,2,
parliamentary joint,1,
intelligence,1,
pjcis,1,
public opinions,1,
foreign interference laws.while,1,
media organisations,1,
chinese community groups,1,
formal submissions.the,1,
chinese community council,1,
australia,8,GPE
ccca,2,ORG
independent non-profit organisation,1,
chinese-australian,2,NORP
china,7,GPE
obvious elephant,1,
ccca,2,ORG
chinese-australian,3,NORP
china,7,GPE
economic rise,1,
new geo-political landscape,1,
'popular nationalism,1,
eerie echoes,1,
said.the organisation,1,
popular national media,1,
mainstream community leaders,1,
foreign agent,1,
chinese-australian,2,NORP
complex ties,1,
china,7,GPE
business … arts,1,
potential suppression,1,
political expression,1,
australian,2,NORP
chinese community sector,1,
[ sic ],1,
australia,8,GPE
pro-democracy federation,1,
china,7,GPE
fdc,2,ORG
australia,8,GPE
australia,8,GPE
jin,1,
fdc,2,ORG
abc,2,ORG
chinese government ,1,
financial progress,1,
foreign countries,1,
huge invisible hand,1,
western governments,1,
western society,1,
business community,1,
qin,1,
bill ],1,
australia,8,GPE
prc,2,GPE
[ people republic,1,
china,7,GPE
linda jakobson,1,
asia program,1,
lowy,1,
chief executive,1,
public policy initiative,1,
china matters,1,ORG
jakobson,1,PERSON
abc,2,ORG
chinese government,2,ORG
australian,2,NORP
chinese ] consulate officials,1,
certain issues,1,
falun gong,1,PERSON
tibetan independence,1,
consulate officials,1,
chinese government,2,ORG
professor jakobson,2,
said.while universities,1,
academic freedom,1,
professor jakobson,2,
certain point,1,
australia,8,GPE
intelligence,1,
espionage law,1,
vilify communities,1,
proper balance,1,
prc,2,GPE
australian,2,NORP
chinese-australian,3,NORP
australian,2,NORP
chinese heritage,1,
communist party,1,ORG
china,7,GPE
china,7,GPE
rich cultural heritage,1,
chinese-australian,1,NORP
rollercoaster year,1,
beijing,8,GPE
global position,1,
australia,25,GPE
key policy,1,
diplomatic clashes,1,
interesting year,1,
australia-china,1,
beijing,8,GPE
australian,10,NORP
controversial legislation,1,
june,1,DATE
overseas players,1,
australian,10,NORP
new laws,1,
foreign espionage offences,1,
foreign companies,1,
foreign donations,1,
chinese businesses,1,
foreign donors,1,
australian,10,NORP
beijing,8,GPE
ministry,2,
lu kang,1,PERSON
australia,25,GPE
cold,1,
war mentality,1,
mutual exchanges,1,
mutual respect,1,
equal treatment,1,
then-foreign minister,1,
julie bishop,1,PERSON
china,31,GPE
australia,25,GPE
chinese counterpart,1,
wang yi,2,PERSON
g20,1,
argentina.ms bishop,1,
mr wang,1,PERSON
ms bishop,3,PERSON
australia,25,GPE
glasses [,1,
china,31,GPE
development,1,
positive perspective,1,
tinted,1,
chinese diplomatic shorthand,1,
western bias,1,
april,2,DATE
china,31,GPE
aviation regulator,1,
dozen airlines,1,
qantas,3,PERSON
may,2,DATE
taiwan,4,GPE
hong kong,1,GPE
macau,1,GPE
china.the,2,
white house,1,
orwellian,1,
qantas,3,PERSON
beijing,8,GPE
taiwan,4,GPE
chinese territory,1,
australia,25,GPE
chinese government position,1,
taiwan,4,GPE
people republic,1,
china.but,1,
government policy,1,
taiwan,4,GPE
ms bishop,3,PERSON
beijing,8,GPE
attempts,1,
qantas,3,PERSON
abc,7,ORG
private companies,1,
usual business operations,1,
political pressure,1,
jie chen,1,
australia,25,GPE
china,31,GPE
global influence,1,
action ] shows,1,
china,31,GPE
july,2,DATE
australian,10,NORP
rio tinto,2,ORG
hu shitai,1,PERSON
qingpu prison,1,PERSON
shanghai,1,GPE
ore negotiator,1,
rio tinto,2,ORG
mr hu,2,PERSON
china-based,1,
three-day trial,1,
trade secrets,1,
mr hu,2,PERSON
australia,25,GPE
then-foreign minister,1,
stephen smith,1,PERSON
china,31,GPE
commercial secrets,1,
australian,10,NORP
australia,25,GPE
international business community,1,
said.the arrests,1,
subsequent trials,1,
western businesses,1,
legal environment,1,
china.the,2,
australian,10,NORP
lengthy jail term,1,
china,31,GPE
key topic,1,
china,31,GPE
global relations,1,
recent years,1,DATE
april,2,DATE
abc,7,ORG
australian,10,NORP
china,31,GPE
may,2,DATE
china,31,GPE
missile system,1,
nansha,1,
ms bishop,3,PERSON
international voices,1,
beijing,8,GPE
china sea.in,1,
september,1,
australia,25,GPE
navy,1,
fleet commander,1,
nation ,1,
international defence forces —,1,
china,31,GPE
navy —,1,
international order,1,
canberra,2,GPE
wang jingguo,1,PERSON
chinese people ,1,
liberation,1,
australia,25,GPE
sino-australian,1,NORP
august,1,DATE
china,31,GPE
cyber security regulator,1,
abc,7,ORG
website,1,
chinese servers.an,1,
cyberspace,1,
abc,7,ORG
china,31,GPE
laws,1,
china,31,GPE
internet,1,
abc,7,ORG
australian,10,NORP
chinese telecommunications companies,1,
5g infrastructure network.huawei,1,
5g roll-out,1,
likely subject,1,
extrajudicial directions,1,
foreign government,1,
australian,10,NORP
chinese law,1,
state espionage,1,
private company,1,
communist party.the decision,1,
major blow,1,
china,31,GPE
ministry,2,
australia,25,GPE
ideological prejudice,1,
huawei,1,GPE
international attention,1,
us-ordered,1,
meng wanzhou,1,PERSON
canada,1,GPE
china,31,GPE
australia,25,GPE
july,2,DATE
australia,25,GPE
solomon,1,
papua,1,
guinea,1,
underwater internet cable system,1,
similar proposal,1,
huawei.then,1,
apec,1,ORG
november,2,DATE
australia,25,GPE
financial assistance,1,
australian prime,1,
scott morrison,1,PERSON
diplomatic offices,1,
palau,1,GPE
marshall,1,
polynesia,1,
niue,1,PERSON
cook,1,
defence cooperation,1,
us assistance,1,
australia,25,GPE
png,1,
lombrum,1,ORG
naval base,1,
manus island.linda jakobson,1,
ceo,1,
china matters,2,ORG
australia,25,GPE
china,31,GPE
infrastructure projects,1,
military co-operation,1,
south pacific island nations,1,
australia,25,GPE
china,31,GPE
naive …,1,
australia,25,GPE
ca n't,1,
dollar terms,1,
china,31,GPE
australia,25,GPE
south pacific nations,1,
gross human rights abuses,1,
china,31,GPE
xinjiang,2,GPE
world attention,1,
uyghurs,1,
kazakhs,1,PERSON
abc,7,ORG
satellite imagery suggests,1,
china,31,GPE
recent years.foreign minister,1,
marise payne,1,PERSON
frank discussion,1,
chinese foreign minister,2,
human rights issue,1,
xinjiang,2,GPE
china,31,GPE
november.labor,1,
beijing,8,GPE
china,31,GPE
international claims,1,
violent terrorist activities,1,
initial blanket denials,1,
chinese officials,1,
october,1,DATE
'vocational training,1,
counter terrorism,1,
state election,1,
daniel andrews,1,PERSON
victoria,3,GPE
australian,10,NORP
memorandum,1,
understanding,1,ORG
china,31,GPE
bri,3,ORG
employment opportunities,1,
victoria,3,GPE
labor government,1,
victoria,3,GPE
china,31,GPE
zealand,1,NORP
bri,3,ORG
china,31,GPE
ambitious plan,1,
australia,25,GPE
bri,3,ORG
mr andrews,1,ORG
heavy criticism,1,
prime,1,
foreign affairs.but,1,
ms jakobson,2,PERSON
china matters,2,ORG
initiative,1,
australia,25,GPE
project-by-project basis,1,
victorian,1,NORP
national interest,1,
australia,25,GPE
ms payne,1,PERSON
china,31,GPE
november,2,DATE
chinese foreign minister,2,
wang yi,2,PERSON
abc,7,ORG
china,31,GPE
bill birtles,1,PERSON
smiles everywhere,1,
stark contrast,1,
ms bishop.ms jakobson,1,
real concern,1,
canberra,2,GPE
ironically,1,
government [,1,
australia,25,GPE
constructive bilateral relationship,1,
bilateral relationship,2,
looking,1,
china,31,GPE
sino-australia,1,
federal elections,1,
ms jakobson,2,PERSON
china,31,GPE
morrison,1,
poor poll results,1,
recent tensions,1,
trade war,1,
dr chen,1,
china,31,GPE
australia,25,GPE
bilateral relationship,2,
beijing,8,GPE
australia,25,GPE
major ally,1,
washington,1,GPE
key policy,1,
diplomatic clashes,1,
interesting year,1,
australia-china,1,
china,4,GPE
premier folk orchestras,1,
tasmania,3,GPE
exposure,1,
china conservatory,1,
orchestra concert,1,
week ,1,
historic visit,1,
hobart,4,PERSON
chinese president,1,
xi jinping,1,PERSON
economic benefits,1,
cultural ties.the orchestra,1,
mr xi,1,PERSON
wife,1,
peng liyuan,1,PERSON
xin,1,
australian,1,NORP
arts company,1,
ausfeng,1,PERSON
25-piece orchestra,1,
australia,1,GPE
g20,1,
visit.the orchestra,1,
hobart,4,PERSON
sydney,1,GPE
shows broadcast,1,
chinese state media,1,
china cqv,1,
television station,1,
tasmania,3,GPE
ms xin,2,WORK_OF_ART
thanks,1,
president visit,1,
tasmania,3,GPE
hobart,4,PERSON
china,4,GPE
hobart,4,PERSON
china,4,GPE
bobbie,1,PERSON
whistlestop tour.a,1,
tasmanian,1,NORP
instrument maker,1,
musician wife,1,
local instruments,1,
hefty shipping fees.john,1,
akerman,1,ORG
string instruments,1,
years.his wife,1,
audrey,1,PERSON
local cellos,1,
double bass.in exchange,1,
china,4,GPE
favourite,1,
local people,1,
chinese culture,1,
folk music,1,
ms xin,2,WORK_OF_ART
brilliant opportunity,1,
mr akerman,2,PERSON
peculiar instruments,1,
mr akerman,2,PERSON
said.erhu player,1,
mak e,1,
brief lesson,1,
unique rendition,1,
twinkle twinkle little,1,
australian,16,NORP
matthew ng,2,PERSON
chinese police,1,
november,1,DATE
stern hu,6,PERSON
business executives,1,
australia,3,GPE
australian,16,NORP
china,14,GPE
high business profile,1,
local authorities,1,
chinese legal system,2,
stern hu,6,PERSON
rio tinto,1,PERSON
chinese-based,2,
sensitive negotiations,1,
sale price,1,
australian,16,NORP
chinese steel manufacturers,1,
government secrets,1,
ng,3,PERSON
police enquires,1,
business dealings,1,
chinese-based,2,
travel company,1,
et-china,1,ORG
local competitors.while,1,
stern hu,6,PERSON
australian,16,NORP
matthew ng,2,PERSON
’ s situation,1,
australian,16,NORP
china,14,GPE
australian,16,NORP
such recent attention,1,
chinese authorities,1,
similar cases,1,
chinese-born australian,1,
james peng,1,PERSON
high profile case,1,
australian,16,NORP
chinese legal system,2,
peng,2,PERSON
sixteen years imprisonment,1,
company funds,1,
‘ good-will ’ gesture,1,
china,14,GPE
year gap,1,
peng,2,PERSON
’ s release,1,
stern hu,6,PERSON
’ s arrest,2,
australian,16,NORP
chinese origin,1,
chinese authorities.nevertheless,1,
hu,3,PERSON
ng,3,PERSON
china,14,GPE
china,14,GPE
human rights,1,
legal system,1,
foreign citizens.when,1,
australian,5,NORP
local laws,1,
australian,16,NORP
past decade,1,
australian,16,NORP
legal standards,1,
australian,5,NORP
self evident,1,
david hicks,1,PERSON
guantanamo,1,
jock palfreeman,1,PERSON
bulgaria,1,GPE
australian,5,NORP
fundamental human rights,1,
international human rights law,1,
australian,16,NORP
australian,5,NORP
china,14,GPE
agreement,4,ORG
consular,2,
agreement,4,ORG
vienna,2,
consular,2,
australia,3,GPE
china,14,GPE
“ confirms,1,
amplifies ”,1,
“ expands,1,
vienna,2,
international standard,1,
consular assistance,1,
foreign goals,1,
australia-china agreement,1,EVENT
australian,16,NORP
china,14,GPE
foreign nationals.consistent,1,
agreement,4,ORG
australian,16,NORP
consular officials,1,
stern hu,6,PERSON
’ s arrest,2,
july,1,DATE
agreement,4,ORG
march,1,DATE
australian,16,NORP
notwithstanding australian,1,
protests part,1,
hu,3,PERSON
’ s trial,1,
australian,16,NORP
ministry,1,
chinese position,1,
consular agreement,1,
judicial sovereignty…,1,
closed-door trial,1,
chinese law. ”,1,
statement highlights,1,
china,14,GPE
’ s,1,
particular position,1,
international law,3,
china,14,GPE
recent years,1,DATE
international law,3,
china,14,GPE
’ s rights,1,
human rights violations,1,
significant maritime claims,1,
china,14,GPE
chinese courts,1,
consular agreements,1,ORG
australia.the matthew ng,1,
early days,1,DATE
ng,3,PERSON
commercial dispute,1,
particular matter,1,
hu,3,PERSON
australia,3,GPE
australian,5,NORP
china,14,GPE
china,14,GPE
international legal obligations.donald,1,
r. rothwell,1,
professor,1,
international law,3,
anu,1,ORG
australian,16,NORP
national university,1,
joshua neoh,1,PERSON
professor kim rubenstein,1,
collaborative research project,1,
stern hu,6,PERSON
chinese migrant gamblers,1,
fall victim,1,
new research,1,
found.class ideals,1,
cultural isolation,1,
australia,5,GPE
’ s,9,
chinese community,2,
appropriate support services,1,
monash,1,
university report,1,
responsible gambling awareness,1,
cultural beliefs,1,
auspicious signs,1,
chinese-australian,1,NORP
community. “ people,1,
luck –,1,
’ s,9,
” researcher,1,
dr harriet radermacher,1,
said. “,4,
casinos,1,
class. ”,1,
australia,5,GPE
casinos,1,
chinese community taste,1,
glitzy casinos,1,
sydney,1,GPE
james packer,1,
$ 1.3bn,1,
barangaroo crown,1,PERSON
chinese visitors,1,
particular. “ people,1,
dr radermacher,1,
support hotline ‘,1,
peer,1,
fang yu,1,PERSON
assistance. “,1,
’ s,9,
financial issue,1,
’ ve,1,
serious debt,1,
inviting aspects,1,
early awareness programs,1,
chinese community,2,
gambling. “,2,
chinese culture,1,
recreational activity –,1,
daily base,1,
festival time,1,
’ s,9,
fun activity –,1,
said. “,4,
’ s,9,
china,1,GPE
don ’ t,2,
’ s,9,
transition time,1,
chinese people,1,
australia,5,GPE
aren ’ t,1,
’ t do. ”,1,
new non-english,1,
appropriate social activities,1,
gambling. “,2,
imagine,1,
’ re,2,
social status,1,
upper class people,1,
nice lights,1,
ms fang yu,1,
said. “,4,
’ s,9,
’ m good,1,
researcher dr harriet radermacher,1,
australian,1,NORP
specific ethnic groups,1,
australian,1,NORP
canada,1,GPE
england,1,GPE
amount people,1,
australia,5,GPE
said. “,4,
’ s,9,
’ re,2,
’ s,9,
really. ”,1,
appropriate support needs,1,
migrant communities. “,1,
australia,5,GPE
multicultural nation,1,
don ’ t,2,
ethnic voices,1,
peer support,1,
gambler,1,PERSON
chinese new year celebrations,1,
sydney,3,GPE
drawing hundreds,1,
monkey.the,1,
opera house,1,
harbour bridge,1,FAC
red light,1,
sydney,3,GPE
different way,1,
creative director,1,
stephen gilby,1,PERSON
fantastic weather,1,
mr gilby,2,PERSON
giant lunar lanterns,1,
art installations,1,
chinese-australian,1,NORP
animal signs,1,
sydney,3,GPE
best-known locations,1,
chinese new year,1,EVENT
beautiful lanterns,1,
such iconic locations,1,
mr gilby,2,PERSON
chinese new year festival,1,
china,1,GPE
lantern locations,1,
professional choreographers,1,
february,1,DATE
chinese communist party newspaper,1,
prime,1,
malcolm turnbull,2,PERSON
u-turn,2,
china,10,GPE
australia,5,GPE
political environment,1,
bilateral ties,1,
global,1,
english,1,LANGUAGE
mandarin,2,LANGUAGE
australia,5,GPE
chinese espionage activities,1,
australia,5,GPE
australian,3,NORP
china,10,GPE
sea issue,1,
high-level australian,1,
media outlets,1,
china,10,GPE
'infiltration,1,
spy threat,1,
mr turnbull,1,WORK_OF_ART
comments,1,
china,10,GPE
year —,1,
mandarin,2,LANGUAGE
australia,5,GPE
foreign interference laws,1,
australian prime,1,
malcolm turnbull,2,PERSON
sky,1,
hostile intent,1,
china,10,GPE
china,10,GPE
december,1,
australian,3,NORP
australia,5,GPE
national sovereignty,1,
dignity brook,1,
turnbull,3,
china,10,GPE
u-turn,2,
turnbull,3,
china,10,GPE
public attention,1,
domestic politics,1,
australian,3,NORP
china,10,GPE
political issues,1,
country unhealthy,1,
political environment prompts,1,
china,10,GPE
short run,1,
negative effects,1,
sino-australian,2,NORP
turnbull,3,
remarks,1,
positive signs,1,
sino-australian,2,NORP
canberra,1,ORG
beijing,1,GPE
clearer shape,1,
long run,1,
chinese state media,1,
australian,10,NORP
public accusations,1,
canberra,1,GPE
chinese students,2,
australian,10,NORP
visa applications,2,
technology background,1,
australia,8,GPE
academic spies,1,
grand conspiracy,1,
china scholarship,1,
chinese education,1,
ministry,1,
unnecessary losses,1,
australian,10,NORP
visa applications,2,
remind students,1,
australia,8,GPE
australian,10,NORP
visa policies,1,
added.the accusation,1,
processing visa applications,1,
october,3,DATE
foreign minister,1,
julie bishop,1,PERSON
blunt warning,1,
chinese university students,1,
communist party,1,ORG
respect freedom,1,
australia.china,1,
foreign interference laws,1,
australian,10,NORP
political mutual trust,1,
australia,8,GPE
intelligence laws,1,
international interference,1,
australia.the global,1,
chinese newspaper,1,
anti-china rhetoric,1,
australia,8,GPE
visa processing time,1,
chinese students.the newspaper,1,
australia,8,GPE
australian,10,NORP
government sabotage,1,
global,1,
immigration department,1,
chinese government,1,ORG
phd,2,ORG
july,1,DATE
months past,1,
october,3,DATE
visa category,1,
october,3,DATE
canada,1,GPE
march,2,DATE
available places,1,
australia,8,GPE
political tensions,1,
australia,8,GPE
wo n't,1,
csc,1,ORG
ca n't,1,
wealthy family,1,
cold,1,
long time,1,
australian,10,NORP
200-people online,1,
australian,10,NORP
enrolment deadlines —,1,
deng,1,
phd,2,ORG
abc,2,ORG
australia,8,GPE
may,1,DATE
visa delays ],1,
unnecessary stress,1,
overseas study plan,1,
march,2,DATE
australian,10,NORP
beijing,1,GPE
small number,1,
postgraduate research students,1,
research scholars,1,
visa delays,1,
.a spokesperson,1,
abc,2,ORG
chinese nationals —,1,
grant rate,1,
checks varies,1,
individual circumstances,1,
chinese nationals,1,
visa applicants,1,
fiona zammit,1,PERSON
executive officer,1,
australian,10,NORP
graduate research,1,
chinese students,2,
ms zammit,1,PERSON
unnecessary,1,
avoidable delays,1,
international student enrolments,1,
fee income,1,
cold winter morning,1,
chinese tourists,7,
tour group,1,
circular quay,1,ORG
sydney,3,GPE
picturesque harbour,1,
micky hu,1,PERSON
nanjing,2,GPE
china,8,GPE
australia,6,GPE
ugg,1,
bags ...,1,
group ,1,
tour.chinese tourists,1,
australia,6,GPE
record amounts,1,
australian,8,NORP
retailers risk,1,
australia,6,GPE
favourite past time,1,
chinese tourists,7,
quality products,1,
counterfeit goods,1,
tourism australia,2,ORG
chinese visitors,2,
record $,1,
march,1,DATE
cent.chinese tourists,1,
retail therapy,1,
china,8,GPE
consultancy firm,1,
cross border,1,
management,1,
cbm,3,ORG
australian,8,NORP
tourist industry,1,
chinese tourists,7,
ct johnson,1,
cbm.visitors,1,ORG
china,8,GPE
hong kong,1,GPE
kiwis,1,PERSON
australia,6,GPE
may,1,DATE
statistics.chinese,1,
uk,1,GPE
mr johnson,2,PERSON
australian,8,NORP
chinese tourists,7,
cbm,3,ORG
australian,8,NORP
key revenue opportunities,1,
chinese shoppers,1,
report said.mr,1,
johnson,1,PERSON
australian,8,NORP
pay,1,
china,8,GPE
popular credit card.but,1,
tourism australia,2,ORG
john oullivan,1,
mr johnson,2,PERSON
analysis,1,
sydney,3,GPE
mandarin,6,LANGUAGE
business.on,1,
young lady,1,
ms hu,2,PERSON
nanjing,2,GPE
china,8,GPE
mandarin,6,LANGUAGE
australian,8,NORP
mother needs,1,
ms hu,2,PERSON
cbm,3,ORG
chinese people,1,
peak times,2,
chinese new year,2,EVENT
february,2,DATE
july,1,DATE
august,1,DATE
chinese school holidays,1,
christmas.it,1,
chinese tourists,7,
february,2,DATE
australia.a,1,
australian,8,NORP
retailers cater,1,
chinese visitors,2,
chinese menus,1,
mandarin,6,LANGUAGE
mandarin,6,LANGUAGE
sydney harbour bridge climb,1,
mandarin,6,LANGUAGE
karaoke climb,1,PERSON
sydney,3,GPE
opera house,1,
mandarin,6,LANGUAGE
chinese visitors.but,1,
kevin xu,1,PERSON
australian,8,NORP
travel firm,1,
grand city,1,
tours,1,
cruise ships,1,
chinese tourists,7,
peak times,2,
chinese new year,2,EVENT
chinese summer holidays,1,
australia,6,GPE
strategic plan,1,
china,8,GPE
chinese tourists,7,
oullivan,1,
local firms,1,
china,8,GPE
tourism industry,1,
particular space,1,
chinese visitor,1,
repeat visitation,1,
chinese market,1,
australia,6,GPE
china,8,GPE
chinese trade,1,
chinese consumer,1,
chinese-australian,1,NORP
wales,1,
cross-cultural understanding,1,
business opportunities,1,
china,2,GPE
australia,5,GPE
tea ceremonies,1,
tai chi classes,1,
costume dress-ups,1,
group founders,1,
john cui,1,PERSON
orange,3,PERSON
nsw,2,ORG
exchange student,1,
local agricultural college,1,
chinese culture,2,
regional area,1,
australian,1,NORP
traditional chinese culture,2,
mr cui,6,PERSON
orange,3,PERSON
ethnic chinese background,1,
small part,1,
city ,1,
main street,1,
narrow staircase,1,
orange,3,PERSON
cultural centre.inside,1,
large colourful artworks,1,
traditional chinese culture,2,
dress-up sessions,1,
traditional chinese costumes,1,
martial arts,1,
tea ceremonies.there,1,
mandarin,2,LANGUAGE
different language,1,
learning mandarin,1,
mr cui,6,PERSON
mr cui,6,PERSON
mandarin,2,LANGUAGE
australian-chinese,1,
attracts people,1,
ni hao,1,PERSON
different ways,1,
mr cui,6,PERSON
chinese culture,2,
nsw,2,ORG
business venture,1,
mr cui,6,PERSON
dong liu,1,
